Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25
27,Female,76270,Other,Student,1,0,Mobile,Elder Scrolls Online,MMORPG,Toxicity,3,5,Trading,2,0,Free-to-play,174,Maybe,"Progression boost,Social reasons,Exclusive content","Lack of friends,Toxicity,Time commitment",4,2,No,No
19,Male,24714,Australia,Student,12,3,PC,Final Fantasy XIV,MMORPG,"Poor community,Toxicity",4,1,Social systems,3,2,Buy-to-play,66,Yes,"Other,Cosmetics","Other,Time commitment",3,4,Yes,Yes
16,Female,41058,Brazil,Employed,16,13,Mobile,,FPS,"Technical issues,Lack of innovation",3,4,Customization,1,0,Free-to-play,209,Yes,Other,Lack of friends,3,5,No,Yes
16,Male,52049,India,Unemployed,26,7,Console,Lost Ark,MOBA,"Toxicity,Pay-to-win",4,4,Story,1,22,Free-to-play,20,Yes,"Cosmetics,Exclusive content,Progression boost","Complexity,Technical barriers",4,2,Yes,Yes
17,Male,82252,USA,Student,9,11,PC,Final Fantasy XIV,Other,"Too grindy,Technical issues,Repetitive quests",3,2,PvP,3,7,Freemium,672,No,"Supporting devs,Progression boost","Lack of friends,Toxicity",4,2,No,No
27,Male,120344,Brazil,Student,15,5,PC,Other,FPS,Technical issues,5,4,Crafting,3,3,Free-to-play,130,Maybe,Progression boost,"Other,Complexity,Technical barriers",5,3,No,Yes
35,Prefer not to say,38336,India,Self-employed,4,9,PC,Black Desert,MMORPG,"Too grindy,Lack of innovation",3,4,"Customization,Trading,PvE",3,11,Subscription,164,No,"Exclusive content,Other",Toxicity,4,2,No,Maybe
18,Female,63876,USA,Student,10,3,PC,Black Desert,FPS,"Pay-to-win,Too grindy",2,2,Social systems,1,11,Free-to-play,22,Maybe,"Progression boost,Exclusive content,Social reasons",Toxicity,3,3,No,Yes
28,Female,114301,USA,Employed,1,10,Multiple,Lost Ark,MMORPG,"Other,Poor community",4,3,"PvP,Endgame content,Story",4,8,Subscription,124,Yes,Cosmetics,"Complexity,Technical barriers",5,4,Yes,Yes
29,Male,32365,USA,Employed,1,5,Multiple,,MMORPG,Pay-to-win,5,2,"Customization,Trading",2,13,Free-to-play,0,No,Other,"Lack of friends,Time commitment,Toxicity",3,3,No,No
16,Female,24660,USA,Employed,17,0,Mobile,World of Warcraft,Other,"Toxicity,Repetitive quests",2,3,PvP,3,10,Free-to-play,39,No,"Other,Progression boost",Complexity,4,2,Yes,Yes
29,Male,48616,Australia,Employed,8,10,PC,World of Warcraft,MMORPG,"Lack of innovation,Toxicity",2,5,"Crafting,Trading",4,9,Free-to-play,97,No,Other,"Toxicity,Technical barriers",3,5,Yes,Yes
18,Female,27412,USA,Employed,20,3,PC,Lost Ark,MMORPG,"Poor community,Repetitive quests",4,5,"PvE,Customization",3,17,Subscription,0,Maybe,Other,"Other,Technical barriers",4,4,Yes,Yes
29,Non-binary,29062,India,Student,1,8,PC,Guild Wars 2,Other,"Too grindy,Poor community,Toxicity",1,3,Exploration,3,13,Free-to-play,353,No,"Social reasons,Other,Supporting devs","Toxicity,Technical barriers",5,3,No,Maybe
26,Male,39195,Germany,Employed,1,2,PC,Other,MMORPG,"Toxicity,Lack of innovation,Poor community",3,1,"PvE,Endgame content,Customization",4,10,Free-to-play,510,Yes,"Supporting devs,Other,Exclusive content","Lack of friends,Technical barriers,Time commitment",4,4,No,Maybe
27,Male,34131,India,Student,16,8,Multiple,Lost Ark,Other,"Toxicity,Other",4,3,"Customization,PvP,Crafting",3,21,Free-to-play,22,No,"Social reasons,Progression boost",Lack of friends,5,3,Yes,Yes
26,Female,28674,Germany,Self-employed,13,0,PC,Other,MMORPG,"Repetitive quests,Technical issues",3,2,"Customization,PvP,Endgame content",4,19,Free-to-play,183,No,"Progression boost,Social reasons,Cosmetics","Complexity,Lack of friends,Other",1,5,Yes,Maybe
28,Male,27221,Canada,Unemployed,13,6,PC,Elder Scrolls Online,Other,Pay-to-win,3,4,PvP,2,8,Subscription,10,Yes,"Supporting devs,Exclusive content,Social reasons",Other,2,4,No,Maybe
30,Female,51919,USA,Employed,18,7,PC,Guild Wars 2,MOBA,"Technical issues,Lack of innovation",3,4,Exploration,1,4,Free-to-play,596,Maybe,Social reasons,"Time commitment,Other,Complexity",5,4,Yes,Maybe
29,Male,68594,UK,Unemployed,4,7,Console,World of Warcraft,MMORPG,"Pay-to-win,Other",3,4,"Customization,Endgame content,Crafting",3,8,Free-to-play,170,Yes,Other,"Other,Technical barriers,Time commitment",4,3,Yes,Yes
25,Male,23641,India,Student,1,6,PC,Final Fantasy XIV,MMORPG,Too grindy,4,4,"Endgame content,Crafting,PvE",2,9,Free-to-play,0,Yes,Exclusive content,"Other,Complexity,Toxicity",5,2,Yes,Yes
34,Male,64404,India,Employed,4,1,PC,Other,Other,"Poor community,Pay-to-win",4,3,"Exploration,Customization,PvP",3,8,Buy-to-play,0,No,"Social reasons,Other,Supporting devs","Technical barriers,Toxicity",1,4,No,No
22,Female,30438,India,Employed,17,10,PC,Elder Scrolls Online,Casual,"Technical issues,Other,Repetitive quests",3,3,"Endgame content,Story",3,1,Free-to-play,129,No,Cosmetics,Time commitment,4,4,Yes,Yes
16,Male,27428,USA,Employed,4,6,PC,Lost Ark,Casual,"Pay-to-win,Repetitive quests,Poor community",4,5,"Trading,Endgame content,PvP",2,8,Subscription,249,No,"Exclusive content,Supporting devs,Social reasons","Lack of friends,Toxicity,Technical barriers",4,5,Yes,Yes
28,Male,22503,UK,Student,1,0,Console,Other,MMORPG,Technical issues,4,5,PvP,5,18,Free-to-play,251,No,"Supporting devs,Exclusive content,Cosmetics","Time commitment,Other,Lack of friends",3,2,Yes,Maybe
31,Female,49456,Brazil,Employed,12,7,PC,World of Warcraft,MMORPG,"Other,Repetitive quests,Lack of innovation",4,5,Story,5,16,Free-to-play,209,Maybe,Exclusive content,"Other,Lack of friends",4,3,Yes,Yes
31,Female,19985,Canada,Employed,80,1,Mobile,Black Desert,Casual,Pay-to-win,4,3,Exploration,3,11,Free-to-play,0,Maybe,"Other,Progression boost",Technical barriers,4,3,No,Yes
32,Female,40161,Australia,Other,15,2,PC,Final Fantasy XIV,FPS,Other,3,3,"Social systems,Exploration,Crafting",3,25,Free-to-play,0,No,"Exclusive content,Cosmetics,Progression boost","Other,Complexity,Time commitment",5,1,Yes,Yes
17,Male,24849,Germany,Employed,1,0,PC,Lost Ark,Strategy,"Other,Lack of innovation",4,3,Endgame content,3,17,Free-to-play,134,No,"Supporting devs,Other",Lack of friends,4,3,Yes,Yes
17,Male,68111,Australia,Employed,7,2,Mobile,Final Fantasy XIV,MMORPG,"Poor community,Other",3,3,Social systems,3,14,Free-to-play,145,Maybe,Cosmetics,"Complexity,Other",3,3,Yes,Yes
33,Male,51441,UK,Student,28,10,Multiple,Guild Wars 2,MMORPG,"Poor community,Technical issues",5,2,"Endgame content,Social systems",4,11,Free-to-play,28,Yes,Progression boost,Time commitment,4,4,No,No
29,Male,25868,UK,Unemployed,17,3,PC,Other,MMORPG,"Technical issues,Repetitive quests,Pay-to-win",4,3,Trading,3,18,Free-to-play,0,No,Progression boost,"Other,Technical barriers,Lack of friends",5,2,No,Maybe
21,Female,48296,India,Student,16,5,Console,World of Warcraft,MOBA,"Lack of innovation,Too grindy",3,4,Exploration,2,23,Free-to-play,209,Yes,"Social reasons,Supporting devs",Lack of friends,4,3,No,Yes
25,Male,138144,Canada,Employed,3,7,PC,Final Fantasy XIV,MMORPG,"Lack of innovation,Repetitive quests,Toxicity",3,4,"Story,Exploration,Endgame content",2,25,Free-to-play,480,Yes,"Supporting devs,Other","Time commitment,Toxicity",4,4,No,No
22,Male,61465,Australia,Employed,2,11,Console,Guild Wars 2,FPS,"Toxicity,Poor community,Pay-to-win",4,3,"PvE,Trading,Social systems",2,18,Freemium,24,No,"Supporting devs,Progression boost","Other,Toxicity",3,3,No,Yes
17,Male,99735,UK,Student,7,9,PC,Final Fantasy XIV,MMORPG,"Lack of innovation,Poor community",4,3,PvP,3,18,Subscription,75,Yes,"Supporting devs,Other","Complexity,Toxicity,Lack of friends",5,5,Yes,Maybe
32,Male,31893,UK,Employed,3,3,PC,Other,MMORPG,Too grindy,4,4,"Crafting,Story",1,11,Buy-to-play,120,Maybe,"Progression boost,Exclusive content,Cosmetics",Other,3,5,Yes,No
28,Male,77272,Germany,Employed,10,9,Console,Other,MMORPG,Technical issues,5,5,"Exploration,Crafting",2,9,Subscription,55,No,"Progression boost,Cosmetics,Other","Technical barriers,Complexity",4,4,Yes,Yes
20,Female,41519,India,Employed,1,11,PC,Elder Scrolls Online,FPS,"Lack of innovation,Technical issues,Other",3,4,"Story,Social systems,Crafting",2,21,Free-to-play,0,Yes,"Exclusive content,Social reasons,Other",Technical barriers,3,3,No,Maybe
22,Female,95140,India,Unemployed,4,9,PC,Other,MMORPG,"Too grindy,Repetitive quests,Technical issues",4,5,"PvP,PvE",3,6,Buy-to-play,242,Yes,Cosmetics,"Lack of friends,Toxicity,Time commitment",4,2,Yes,No
22,Male,48688,Brazil,Employed,18,3,Multiple,Elder Scrolls Online,MMORPG,"Poor community,Other,Lack of innovation",1,4,"PvP,Social systems",2,0,Free-to-play,0,Yes,Supporting devs,Complexity,4,4,Yes,Yes
24,Female,80379,USA,Student,17,12,Multiple,Guild Wars 2,Casual,"Technical issues,Toxicity,Other",2,3,"Social systems,PvE,Trading",1,10,Free-to-play,67,No,Progression boost,"Other,Technical barriers,Complexity",4,4,No,Yes
30,Female,57052,Germany,Employed,29,4,Console,Final Fantasy XIV,MMORPG,"Poor community,Too grindy",3,4,"Social systems,PvE",3,23,Free-to-play,63,No,"Supporting devs,Social reasons,Exclusive content","Complexity,Lack of friends",3,3,No,Yes
31,Male,37090,Germany,Unemployed,6,12,Multiple,Other,FPS,Poor community,3,4,"Story,Social systems",3,0,Buy-to-play,162,No,"Social reasons,Exclusive content","Lack of friends,Other,Technical barriers",2,4,No,Yes
19,Female,56748,India,Student,20,9,Console,Lost Ark,FPS,"Pay-to-win,Too grindy",4,3,Crafting,2,23,Subscription,9,No,"Progression boost,Other",Complexity,2,4,No,Yes
20,Non-binary,24958,USA,Student,1,4,Mobile,,Strategy,"Too grindy,Pay-to-win,Poor community",3,4,Social systems,3,16,Freemium,75,Yes,"Social reasons,Other","Toxicity,Complexity,Technical barriers",3,4,No,Yes
34,Male,42751,USA,Student,8,2,PC,World of Warcraft,Strategy,Lack of innovation,2,4,"Endgame content,PvE",3,16,Subscription,83,No,"Social reasons,Progression boost,Supporting devs","Lack of friends,Technical barriers,Toxicity",5,3,Yes,Maybe
32,Female,39364,Germany,Employed,7,8,Console,Elder Scrolls Online,Strategy,"Pay-to-win,Too grindy",4,4,"Trading,PvP",3,11,Free-to-play,410,Maybe,"Social reasons,Cosmetics",Complexity,5,4,No,Yes
26,Female,66408,Other,Employed,16,6,PC,Final Fantasy XIV,FPS,"Too grindy,Other",3,3,"Customization,Exploration",1,13,Freemium,36,Yes,"Cosmetics,Exclusive content,Progression boost","Time commitment,Technical barriers",5,4,No,No
17,Female,39146,Other,Unemployed,3,7,Console,Final Fantasy XIV,Casual,"Poor community,Other",4,4,"PvP,PvE,Endgame content",2,12,Free-to-play,0,No,Exclusive content,Time commitment,4,4,No,Maybe
29,Male,40167,India,Self-employed,15,12,PC,Other,MOBA,"Toxicity,Technical issues",3,4,PvE,1,5,Freemium,112,Yes,Cosmetics,"Time commitment,Complexity",5,3,Yes,No
24,Male,32746,Australia,Self-employed,7,7,Multiple,World of Warcraft,Casual,Too grindy,2,5,PvP,2,17,Free-to-play,0,Yes,"Progression boost,Cosmetics,Other","Lack of friends,Other,Time commitment",4,4,No,Yes
28,Female,24410,Brazil,Self-employed,13,1,Mobile,,MOBA,"Technical issues,Toxicity",3,5,"Trading,Exploration,Crafting",3,12,Free-to-play,0,Maybe,"Supporting devs,Social reasons,Cosmetics",Complexity,4,4,No,Maybe
16,Male,59356,India,Student,11,10,Mobile,World of Warcraft,Other,"Other,Lack of innovation,Repetitive quests",2,1,PvP,3,14,Free-to-play,0,No,Exclusive content,"Technical barriers,Lack of friends",3,5,No,Maybe
23,Male,57842,USA,Student,6,0,PC,Black Desert,MMORPG,"Too grindy,Technical issues",3,3,"Exploration,Trading",3,11,Free-to-play,134,No,"Other,Exclusive content",Technical barriers,3,2,Yes,No
29,Female,15143,Other,Employed,1,8,Console,Black Desert,MMORPG,"Other,Lack of innovation",4,3,Crafting,2,6,Free-to-play,65,Yes,Supporting devs,"Toxicity,Technical barriers",2,3,Yes,No
30,Male,81932,Canada,Self-employed,8,9,PC,Lost Ark,Casual,Other,2,4,"PvP,Social systems",2,35,Freemium,67,Maybe,Social reasons,Technical barriers,5,3,No,Yes
30,Female,34900,USA,Student,10,5,PC,,MMORPG,"Poor community,Pay-to-win,Technical issues",3,3,"PvP,Trading,Endgame content",3,13,Free-to-play,110,No,"Exclusive content,Supporting devs","Complexity,Time commitment,Toxicity",4,4,No,Yes
18,Female,61968,India,Student,2,8,PC,,MMORPG,Repetitive quests,4,2,Story,4,8,Buy-to-play,1,Yes,"Cosmetics,Progression boost",Toxicity,5,3,No,Yes
20,Non-binary,41682,UK,Unemployed,17,5,PC,Lost Ark,MMORPG,Too grindy,5,4,Trading,1,7,Free-to-play,26,No,"Other,Cosmetics,Progression boost","Technical barriers,Time commitment",4,1,No,Yes
43,Female,52339,Other,Unemployed,13,10,Console,Other,FPS,Too grindy,5,4,"Social systems,Endgame content,Crafting",3,13,Buy-to-play,81,Yes,Cosmetics,Lack of friends,3,3,Yes,Maybe
21,Female,20429,Other,Employed,11,0,Console,Final Fantasy XIV,Casual,"Other,Technical issues,Pay-to-win",4,3,"Customization,Trading",3,7,Buy-to-play,499,No,"Other,Supporting devs","Complexity,Technical barriers,Toxicity",5,2,No,Yes
27,Male,29613,Germany,Student,3,0,Multiple,Guild Wars 2,Casual,"Too grindy,Pay-to-win",4,3,Customization,3,19,Free-to-play,278,No,Exclusive content,"Time commitment,Complexity",3,4,No,Yes
30,Female,31663,Australia,Employed,5,12,Console,Black Desert,MMORPG,"Pay-to-win,Lack of innovation",4,4,PvE,3,2,Free-to-play,25,No,"Other,Social reasons","Lack of friends,Complexity",3,2,No,No
25,Female,17253,Germany,Student,12,8,PC,,MMORPG,"Poor community,Technical issues",4,3,"Exploration,PvE,Social systems",2,3,Free-to-play,51,Maybe,"Supporting devs,Social reasons,Cosmetics","Lack of friends,Toxicity",4,4,No,Maybe
22,Male,22544,Australia,Self-employed,14,2,PC,Lost Ark,MMORPG,"Poor community,Too grindy",3,5,"Exploration,Social systems",4,13,Freemium,0,Maybe,"Exclusive content,Progression boost,Cosmetics",Time commitment,4,5,Yes,Maybe
23,Female,78870,Australia,Unemployed,22,12,Mobile,World of Warcraft,FPS,Lack of innovation,4,4,Exploration,4,15,Free-to-play,34,No,"Cosmetics,Exclusive content","Other,Time commitment,Lack of friends",3,4,No,Yes
16,Male,37360,UK,Employed,20,0,Mobile,Guild Wars 2,MOBA,"Poor community,Technical issues",5,5,"Exploration,Social systems",2,16,Free-to-play,100,No,"Exclusive content,Social reasons",Other,5,4,No,Yes
16,Female,53832,Australia,Student,10,6,PC,Elder Scrolls Online,FPS,Repetitive quests,3,5,"Social systems,Crafting",4,6,Free-to-play,0,Yes,"Exclusive content,Supporting devs,Progression boost",Lack of friends,3,4,Yes,No
27,Male,75099,Germany,Student,18,9,Console,Lost Ark,FPS,"Poor community,Other,Pay-to-win",4,2,"Social systems,Endgame content",2,20,Free-to-play,93,No,Progression boost,Toxicity,4,3,Yes,Yes
18,Male,37734,USA,Unemployed,14,3,PC,Other,MOBA,"Other,Technical issues",3,3,"Trading,PvP",4,9,Free-to-play,288,No,Supporting devs,"Toxicity,Other",5,3,Yes,Maybe
18,Male,14144,USA,Employed,1,0,Console,World of Warcraft,MMORPG,"Repetitive quests,Technical issues",5,4,Endgame content,4,0,Subscription,0,No,"Progression boost,Supporting devs","Time commitment,Other,Lack of friends",4,4,Yes,No
24,Female,53232,India,Employed,25,5,PC,Guild Wars 2,Other,"Toxicity,Other,Lack of innovation",4,4,Exploration,5,0,Freemium,188,Yes,"Progression boost,Exclusive content,Supporting devs",Technical barriers,3,4,Yes,Yes
21,Male,39164,UK,Student,17,18,PC,Black Desert,MOBA,"Toxicity,Pay-to-win",4,3,"Exploration,PvE,PvP",2,8,Subscription,0,No,Other,"Technical barriers,Complexity,Time commitment",3,4,No,Maybe
17,Male,67794,UK,Employed,15,3,PC,Black Desert,MMORPG,Technical issues,3,5,"Social systems,Customization,Crafting",4,12,Free-to-play,69,Yes,"Other,Supporting devs","Complexity,Lack of friends,Time commitment",4,3,No,No
16,Non-binary,111422,Brazil,Employed,13,7,PC,Guild Wars 2,MMORPG,"Pay-to-win,Lack of innovation",3,3,"Story,Crafting",3,0,Freemium,396,Yes,"Supporting devs,Progression boost",Complexity,2,2,Yes,Maybe
22,Male,76422,Brazil,Student,12,1,PC,Lost Ark,Casual,Lack of innovation,5,4,"Customization,PvP,Crafting",3,17,Buy-to-play,411,No,"Other,Progression boost","Lack of friends,Other",5,3,No,Maybe
37,Prefer not to say,48609,USA,Employed,15,0,Mobile,Elder Scrolls Online,FPS,Poor community,3,3,Social systems,3,20,Free-to-play,0,No,"Supporting devs,Social reasons,Progression boost","Technical barriers,Lack of friends,Other",3,5,Yes,Yes
24,Prefer not to say,57787,Australia,Student,14,7,Multiple,Elder Scrolls Online,MMORPG,"Repetitive quests,Toxicity,Technical issues",3,2,"Story,Exploration,Trading",2,17,Freemium,102,No,Progression boost,"Other,Lack of friends,Time commitment",3,3,Yes,Yes
23,Male,67741,USA,Employed,9,0,PC,,MMORPG,Other,4,3,"Crafting,PvE,Endgame content",4,24,Freemium,97,Yes,Cosmetics,"Lack of friends,Technical barriers",4,2,No,Yes
24,Female,54435,India,Employed,1,6,Console,Final Fantasy XIV,MOBA,"Poor community,Other",4,4,"PvE,Crafting,Customization",4,14,Subscription,292,No,"Supporting devs,Cosmetics,Social reasons",Complexity,3,4,Yes,Yes
26,Male,23514,India,Student,19,15,PC,Final Fantasy XIV,Casual,Poor community,3,4,"Social systems,Customization,Story",3,6,Free-to-play,0,Yes,"Social reasons,Other","Lack of friends,Toxicity,Technical barriers",3,2,No,Yes
37,Male,37890,USA,Student,9,9,PC,Elder Scrolls Online,Casual,"Other,Repetitive quests,Lack of innovation",2,3,"PvE,Customization",3,20,Free-to-play,165,Maybe,"Cosmetics,Social reasons,Progression boost","Technical barriers,Complexity,Lack of friends",4,4,Yes,Maybe
28,Prefer not to say,44392,UK,Student,3,6,PC,Lost Ark,Casual,"Too grindy,Technical issues,Poor community",2,4,Exploration,2,32,Free-to-play,94,No,"Other,Exclusive content","Time commitment,Lack of friends,Technical barriers",2,3,No,Yes
29,Female,92659,Canada,Student,7,0,Multiple,Elder Scrolls Online,MOBA,Poor community,4,2,Customization,2,9,Free-to-play,90,No,"Exclusive content,Supporting devs","Complexity,Technical barriers",4,3,No,Yes
24,Female,39849,Australia,Student,13,6,Mobile,Lost Ark,FPS,"Toxicity,Repetitive quests,Lack of innovation",4,4,"PvP,PvE,Social systems",3,15,Free-to-play,0,Yes,"Exclusive content,Cosmetics","Complexity,Technical barriers,Lack of friends",4,4,Yes,Maybe
31,Female,113560,India,Student,6,3,Mobile,Final Fantasy XIV,FPS,"Pay-to-win,Too grindy",4,5,Crafting,2,19,Free-to-play,116,Maybe,Exclusive content,Other,3,3,Yes,Yes
31,Female,47230,Canada,Employed,30,2,PC,Elder Scrolls Online,MMORPG,"Technical issues,Pay-to-win",4,3,"Crafting,Story",3,11,Buy-to-play,117,Yes,"Cosmetics,Social reasons","Time commitment,Lack of friends",5,3,Yes,Yes
18,Female,46004,Canada,Employed,1,5,Multiple,Other,MMORPG,"Repetitive quests,Lack of innovation,Other",4,4,"Exploration,Trading",4,7,Freemium,80,No,"Exclusive content,Supporting devs",Toxicity,3,2,Yes,Yes
28,Female,21230,India,Employed,8,2,PC,Other,MOBA,Lack of innovation,4,5,"PvE,Story,Customization",1,0,Free-to-play,83,Yes,Progression boost,"Toxicity,Complexity",4,4,No,Yes
22,Male,36303,Germany,Employed,14,10,PC,Guild Wars 2,MMORPG,"Lack of innovation,Repetitive quests",2,3,"Customization,Exploration,PvP",4,4,Freemium,325,Maybe,"Exclusive content,Social reasons,Supporting devs","Technical barriers,Lack of friends",3,3,No,Yes
29,Male,29862,India,Employed,1,4,Multiple,Elder Scrolls Online,MMORPG,"Too grindy,Other",5,3,"Crafting,Story",3,19,Free-to-play,431,Yes,Cosmetics,"Time commitment,Complexity",3,4,Yes,Yes
31,Male,132039,India,Unemployed,18,10,Console,Lost Ark,MMORPG,"Toxicity,Lack of innovation,Pay-to-win",3,2,"Customization,Social systems",4,12,Buy-to-play,0,Yes,Social reasons,"Toxicity,Lack of friends",3,4,No,No
28,Male,51644,Other,Student,14,3,PC,Guild Wars 2,MMORPG,"Too grindy,Technical issues",3,2,"Customization,PvE,Story",5,12,Free-to-play,70,Yes,Cosmetics,"Other,Complexity",3,5,No,Yes
18,Male,32389,USA,Unemployed,15,8,PC,Final Fantasy XIV,MMORPG,Lack of innovation,4,5,"PvE,Customization,Social systems",4,3,Free-to-play,66,No,"Social reasons,Exclusive content,Other","Other,Lack of friends,Technical barriers",4,5,No,Yes
16,Male,73224,India,Self-employed,13,9,PC,,MOBA,"Lack of innovation,Too grindy,Pay-to-win",3,3,"Endgame content,Customization",3,17,Free-to-play,888,No,Supporting devs,"Other,Lack of friends,Technical barriers",3,3,Yes,Yes
16,Male,60456,UK,Unemployed,15,2,PC,Lost Ark,MOBA,Technical issues,3,3,Exploration,1,5,Free-to-play,0,No,"Exclusive content,Cosmetics,Other","Other,Lack of friends,Complexity",3,3,Yes,No
16,Male,110337,Germany,Unemployed,22,2,Console,Guild Wars 2,Casual,"Other,Too grindy,Toxicity",4,4,"Story,PvP",4,5,Freemium,241,Maybe,"Supporting devs,Exclusive content","Other,Toxicity",3,2,No,Yes
31,Non-binary,76525,India,Unemployed,32,1,PC,Final Fantasy XIV,Strategy,"Technical issues,Poor community,Other",4,3,"Endgame content,Trading,Story",3,0,Free-to-play,0,No,"Cosmetics,Progression boost","Technical barriers,Time commitment",3,4,No,Maybe
